image_id,labels,transcriptions
808,Not Misogyny,"cooo!!
ഇവരെക്കാൾ മിടുക്കരായ ഒരാൾ കൂടിയുണ്ട്
Jailer
*Jawan
240 കോടി ബഡ്ജറ്റിൽ 650 കോടി ഗ്രോസ് നേടിയ
300 കോടി ബഡ്ജറ്റിൽ 900+ കോടി നേടിയ
കരുവന്നൂർ ബാങ്ക്
0 കോടി ബഡ്ജറ്റിൽ 500+ കോടി ഗ്രോസ് നേടിയ"
872,Not Misogyny,"രാജ്യത്തെ ഏറ്റവും കൂടുതൽ പുരോഗതി നഗരമാവാൻ വരുന്ന കൊച്ചി
ഉള്ള
തലസ്ഥാനാ
കൊച്ചി"
887,Not Misogyny,"ഏത് പെണ്ണിനോട് ചോതിച്ചാലും അവർക്ക് ലൈൻ സ
പക്ഷെ നാട്ടിലുള്ള മിക്കവാറും ബോയ്സിനു
ലൈനും ഇല്ല
പിന്നെ ഇവളമ്മാരെ ഗന്ധർവന്മാർ
ആണോ പ്രേമിക്കുന്നെ"
654,Misogyny,ഇതൊക്കെ കണ്ടിട്ട് പൾസർ മാത്രമല്ല വല്ല ടിപ്പറും കയറിയില്ലെങ്കിലെ അത്ഭുതമുള്ളു
374,Not Misogyny,"അഞ്ചാം പാതിരയിലെ വില്ലൻ
ഫോറൻസിലെ വില്ലൻ
ലെ സുകുമാരക്കുറുപ്പ്"
233,Not Misogyny,"പെങ്ങളുമായി അടി ഉണ്ടാക്കിക്കഴിഞ്ഞിട്ട് അച്ഛൻ വീട്ടിലെത്തിയപ്പോൾ പെങ്ങൾ അച്ഛാ..ഇവൻ എന്നെ തല്ലിക്കൊന്ന.. 
ഞാൻ അച്ഛൻ ഏഹ്..എടി ദ്രോഹി... സത്യമായിട്ടും ഇവൾ അഭിനയിക്കുകയാണച്ഛാ.. ഓന്ത് മുഴുവൻ കിട്ടീത് എനിക്കാണ്"
792,Not Misogyny,"manorama NEWS
NEWS
വലമുറുക്കി ഇ.ഡി.
കരുവന്നൂർ ബാങ്ക് തട്ടിപ്പ് തൃശൂരിലെ സിപിഎം കൗൺസിലർ പി.ആർ.അരവിന്ദാക്ഷൻ അറസ്റ്റിൽ
എ.സി.മൊയ്തീന്റെ വിശ്വസ്തൻ
ഒന്നാംപ്രതിയുമായി ഉറ്റബന്ധം
manoramanews.com
ലെ മൊയ്തീൻ
TMM
Follow us on
ഞാൻ ഒളിവിൽ പോകേണ്"
775,Not Misogyny,"* ഡോക്ടർ
കണ്ണൻ സഹാവ്
യ്യോ.. ഒരു equipment ഉള്ളിൽ മറന്നു വച്ചു
ഇങ്ങനെ
പേടിക്കല്ലെ ഡോക്ടർ !!
ദോ.. ഇവിടെ വേഗം കുത്തി തുറന്ന് എടുത്തോ
മലയാളം
തെറ്റി വേറൊന്നും എടുക്കല്ലേ .. ഇഹ് ഇഹ്
എന്താ !!! വിറക്കുന്നുണ്ടല്ലോ !"
997,Not Misogyny,"THE MOST GOALS IN 2023, 40 GOALS Top goal scorer in 2023 നിലവിൽ ഫുട്ബോളിൽ ഒരേ ഒരു രാജാവ്"
54,Misogyny,"Before marriage കഴിഞ്ഞാൽ ചേട്ടൻ എന്നെ എവിടെയൊക്കെ കൊണ്ടുപോകും?  നിനക്ക് എവിടെയൊക്കെ പോണോ അവിടെയൊക്കെ പോകാം, life enjoy ചെയ്യാം കല്യാണം 
After marriage ഇന്ന് വൈകീട്ട് free ആവോ, നമ്മുക്ക് ഒരു സിനിമയ്ക്ക് പോയാല്ലോ? നീ ഒറ്റയ്ക്ക് പോയാൽ മതി, എനിക്ക് വേറെ പണി ഉണ്ട്, അവൾടെ ഒരു സിനിമ"
493,Misogyny,"PARTNER.. PART 01 HOUSE BOAT PART 02 ഇന്നലെ മുതൽ എല്ലാരും ലിങ്ക് അന്വേഷിച്ചു നടക്കുക അല്ലേ... video maos 
@powli.saanam പേജിന്റെ telegram ചാനലിൽ ഉണ്ട്"
740,Not Misogyny,"കാണികൾ
WC ക്രിക്കറ്റിലെ ഇന്നത്തെ മത്സരം കാണുന്ന
ഇംഗ്ലണ്ട്
- അഫ്ഗാനിസ്ഥാൻ"
923,Not Misogyny,നന്ദിയുണ്ട് സാർ കൈതിയിൽ അഭിനയിക്കാതെ നിന്നതിന്..
120,Not Misogyny,"ഈ വേൾഡ് കപ്പിൽ അർജന്റീനയോട് തോറ്റ ബാക്കി ടീമുകൾ  *Saudi Australia + Mexico ICU *Croatia Poland Netherlands* എന്നാലും 
നിങ്ങളെ കൊണ്ട് എങ്ങനെ പറ്റിയടാ അവന്മാരെ തോൽപിക്കാൻ..!!"
113,Misogyny,"എടാ... നിന്റെ ഭാര്യയ്ക്ക് എന്തു അക്കാദമിയാമോ? അവളുടെ വായിൽ എന്തെങ്കിലും കത്തിക്കാറ്റ്  
രാത്രിയാകട്ടെ അമ്മ..."
832,Not Misogyny,"PAK C
* ഷഹീൻ അഫ്രീദി
എന്താടാ അവിടെ നടക്കുന്നെ
അടടാ മാ
ടാ തെണ്ടി.. ക്യാപ്റ്റന്റെൽ ഫോൺ കൊടുക്കെടാ
ഇന്നാ
TMM
ബാബർ ആസം
എന്താ അണ്ണാ അവിടെ നടക്കുന്നത്?
രാഹുൽ & കോഹ്ലി ആട്ടം പോട്ടാ"
394,Not Misogyny,"ഒരു ഓട്ടൊഗ്രാഫ് ദുരന്തം.
പഠിച്ചു പഠിച്ചു നീ ഒരു ഡോക്ടറാകുമ്പോൾ ചുമച്ചു ചുമച്ചു ഞാൻ നിന്നരികിൽ
വരുമ്പോൾ
പരിശോധിക്കാൻ മറന്നാലും പുഞ്ചിരിക്കാൻ മറക്കല്ലേ കൂട്ടുകാരാ..
നിന്റെ സ്വന്തം കൂട്ടുകാരി
GNIT & TROLL
എഴുതിയവളു പഠിച്ചു ഡോക്ടറായി ഞാൻ പത്താം ക്ലാസ്സ് തോറ്റ് വർക്കപ്പണിക്ക്"
735,Not Misogyny,"
'ഡ്രീം11' കളിച്ച് 1.5 കോടി നേടി എസ്.ഐ
പിന്നാലെ സസ്പെൻഷൻ മറ്റുള്ളവർക്കും പാഠമെന്ന് മുന്നറിയിപ്പ്

""ലെ പോലിസ് കാരന
സസ്പെൻഷൻ 2 മാസം ലീവും കിട്ടി ഒന്നരക്കോടി ആ മാസം അടിച്ച് പൊളിച്ച് ജീവിക്കുകയും ചെയ്യാം"
16,Misogyny,"പരീക്ഷ നാളുകളിൽ മിക്കവാറും കണ്ടു വരാറുള്ള
 ചേങ്കത്തി മറ്റന്നാളത്തെ പരിക്ഷയ്ക്കുള്ളത് എന്തെങ്കിലും അറിയോ നിനക്ക് ഇങ്ങ് വാ ഞാൻ എന്തെങ്കിലും പറഞ്ഞു 
ശേഷം ഇത് കണ്ടോ ഇത് എങ്ങനെ ആണ് കിട്ടിയതെന്ന് മനസ്സിലായോ?? എന്നാൽ ഇങ്ങോട്ട് നോക്ക് ഞാൻ പറഞ്ഞു"
909,Not Misogyny,"
മോനേ, ഉപയോഗമില്ലാത്ത വസ്തുക്കളൊക്കെ പുറത്തു എടുത്ത്കളയാൻ അച്ഛൻ പറഞ്ഞു
*B.Tech മോൻ
എന്നെ ആണോ ഉദ്ദേശിച്ചത്...?"
424,Misogyny,ചങ്കത്തിയുടെ പരിക്ഷണങ്ങൾ Modern ആയി Dress ചെയ്യുമ്പോൾ പ്രതിക്ഷിച്ചത് സംഭവിച്ചത് Shirt ഇട്ടപ്പോൾ പ്രതീക്ഷിച്ചത്  സംഭവിച്ചത് സാരി ഒടുത്തപ്പോൾ പ്രതീക്ഷിച്ചത് സംഭവിച്ചത് കുഞ്ഞാവയുമായി ഫോട്ടോ എടുത്തപ്പോൾ പ്രതിക്ഷിച്ചത് സംഭവിച്ചത്
922,Not Misogyny,"മൂന്ന് നായകന്മാർക്കും നേരിടാനുള്ള പ്രധാന വില്ലൻ ആകുമ്പോൾ
ആ കഥാപാത്രത്തിന്റെ characterisation വളരെ ശക്തവും ഗംഭീരവുമാകണം
rearm Rolex ang ala Spinoff സിനിമ വളരെ അനിവാര്യമാണ്."
42,Misogyny,"ഞാൻ ഈ വർഷം ടൂർ പോവട്ടെ അച്ഛാ 
കല്യാണം കയിഞ്ഞിട്ട് കെട്ടിയോന്റെ കൂടെ പോവാട്ടോ
 എല്ലാ വർഷവും ഇതന്നെ പറയും എന്നാ ഒന്ന് വേഗം കെട്ടിക്ക്"
408,Not Misogyny,"ഇതുപോലൊരു ക്ലാസ് ടീച്ചറും.. നമ്മുടെ വിജയത്തിൽ അഭിമാനിക്കുന്ന ഒരു കൂട്ടുകാരനും.. ഒരു ചെറിയ പ്രണയവും ഉണ്ടെങ്കിൽ 
സ്കൂൾ ലൈഫ് നമ്മുക് മറക്കാനാവാത്ത ഒരു അനുഭൂതിയായിരിക്കും..!"
713,Misogyny,"മലയാള സീരിയലുകളിൽ ഇവളെ വെല്ലുന്ന ഒരു കൂത്തിച്ചി ഇല്ലെന്ന്
ഇവൾ പിന്നെയും പിന്നെയും തെളിയിക്കുക ആണല്ലോ എന്റെ ദൈവങ്ങളെ"
572,Misogyny,ഇവൾക്ക് തന്നെ അറിയാം വെളുത്ത ഷർട്ടിന്റെ അടിയിൽ കറുത്ത ബ്രാ ഇട്ടോണ്ട് വെള്ളത്തിൽ ചാടിയാൽ അതും മുലയും അല്ലാണം പുറത്ത് കാണുമെന്ന് പിന്നേം ഇങ്ങനെ ചാടുന്നതെന്തിനാ? പ്രൊഡ്യൂസറുമാരെ വെറും വാശി ആണെന്ന് കാണിക്കാൻ
488,Misogyny,ഓൺലൈൻ ക്ലാസ്സ് എന്ന് വീട്ടുകാരോട് പറഞ്ഞ ശേഷം കാമുകനുമായി വീഡിയോ കോൾ ചെയ്ത ഞാൻ
277,Not Misogyny,"പ്രവാസി നാട്ടിലെത്തിയ വീട്ടിലെ കറികൾ.
ആദ്യദിനം
ഉ ദിവസത്തിനു
മലയാളം
"
957,Not Misogyny,*ഷിബു ലിയോ ഡാ നിന്റെ അണ്ണൻ ഇന്നലെ മന്ദി ലീഗിൽ ഫ്രീകിക്ക് അടിച്ചു എന്നൊക്കെ കേട്ടല്ലോ *സുനി സിആർ എടാ നീ വേകം ഗൂഗിളിൽ പോയി മയാമി യുടെ സ്കോർ ചെക്ക് ചെയ്യ്
289,Not Misogyny,"മുറപ്പെണ്ണുമായി ഒന്ന് ബൈക്കിൽ പാർക്കിൽ കറങ്ങാൻ പോകുമ്പോൾ
വല്ല്യമ്മാവൻ (80 കളിലെ വസന്തം)
കഴിഞ്ഞിട്ട് അരുത് കുട്ടിയെ അതെല്ലാം കല്യാണം"
704,Misogyny,ഇങ്ങനെ രണ്ട് വനിതാ പോലിസുകാർ നമ്മുടെ നാട്ടിൽ ഉണ്ടെങ്കിൽ ആ പരിസരത്തുള്ള ആണുങ്ങളെല്ലാം ആരെ കൊന്നിട്ടാണേലും സ്റ്റേഷനിൽ കയറിയിരിക്കും
675,Misogyny,ഒരുത്തി ബിക്കിനി ഇട്ട് എല്ലാം കാണിച്ചു നിക്കുന്നതിനേക്കാൾ സുഖം നമുക്ക് അറിയാവുന്ന ഒരു പെണ്ണ് ഇതുപോലെ സാരിയും ഉടുത്ത് വയറും സൈഡ് മുലയും ഇടുപ്പും കാണിച്ചു നിക്കുന്നത് കണ്ടാൽ കിട്ടും എന്നതാണ് സത്യം
156,Not Misogyny,തന്റെ അന്ത്യ അത്താഴത്തിൽ പങ്കെടുക്കുന്ന യേശു ശിഷ്യന്മാർ
787,Not Misogyny,"“അടിയന്തരാവസ്ഥക്കാലത്ത് ജയിലിൽ കിടന്നിട്ടുണ്ട്, പിന്നല്ലേ ഇഡി
അറസ്റ്റിനെ ഭയക്കുന്നില്ല'
- എംകെ കണ്ണൻ

അന്നും ബാങ്ക്
കൊള്ളയ്ക്കായിരുന്നോ കിടന്നത്"
